emp_id,prod_code,quantity,Year,quarter,date
EMP267,PROD_008,27,2020,Q4,10/18/2020
EMP267,PROD_008,17,2020,Q4,10/25/2020
EMP267,PROD_008,16,2020,Q4,11/1/2020
EMP267,PROD_008,23,2020,Q4,11/8/2020
EMP267,PROD_008,24,2020,Q4,11/15/2020
EMP267,PROD_008,23,2020,Q4,11/22/2020
EMP267,PROD_008,30,2020,Q4,11/29/2020
EMP267,PROD_008,15,2020,Q4,12/6/2020
EMP267,PROD_008,17,2020,Q4,12/13/2020
EMP267,PROD_008,12,2020,Q4,12/20/2020
EMP244,PROD_006,23,2021,Q1,1/3/2021
EMP244,PROD_006,34,2021,Q1,1/10/2021
EMP244,PROD_006,49,2021,Q1,1/17/2021
EMP244,PROD_006,34,2021,Q1,1/24/2021
EMP244,PROD_006,44,2021,Q1,1/31/2021
EMP244,PROD_006,42,2021,Q1,2/7/2021
EMP244,PROD_006,61,2021,Q1,2/14/2021
EMP244,PROD_006,77,2021,Q1,2/21/2021
EMP244,PROD_006,65,2021,Q1,2/28/2021
EMP244,PROD_006,50,2021,Q1,3/7/2021
EMP244,PROD_006,37,2021,Q1,3/14/2021
EMP244,PROD_006,38,2021,Q1,3/21/2021
EMP244,PROD_006,45,2021,Q1,3/28/2021
EMP244,PROD_006,45,2021,Q2,4/4/2021
EMP244,PROD_006,45,2021,Q2,4/11/2021
EMP244,PROD_006,73,2021,Q2,4/18/2021
EMP244,PROD_006,72,2021,Q2,4/25/2021
EMP244,PROD_006,76,2021,Q2,5/2/2021
EMP244,PROD_006,74,2021,Q2,5/9/2021
EMP244,PROD_006,78,2021,Q2,5/16/2021
EMP244,PROD_006,56,2021,Q2,5/23/2021
EMP244,PROD_006,40,2021,Q2,5/30/2021
EMP244,PROD_006,70,2021,Q2,6/6/2021
EMP244,PROD_006,42,2021,Q2,6/13/2021
EMP244,PROD_006,45,2021,Q2,6/20/2021
EMP244,PROD_006,23,2021,Q2,6/27/2021
EMP244,PROD_006,26,2021,Q3,7/4/2021
EMP244,PROD_006,25,2021,Q3,7/11/2021
EMP244,PROD_006,29,2021,Q3,7/18/2021
EMP244,PROD_006,28,2021,Q3,7/25/2021
EMP244,PROD_006,29,2021,Q3,8/1/2021
EMP244,PROD_006,31,2021,Q3,8/8/2021
EMP244,PROD_006,38,2021,Q3,8/15/2021
EMP244,PROD_006,28,2021,Q3,8/22/2021
EMP244,PROD_006,21,2021,Q3,8/29/2021
EMP244,PROD_006,42,2021,Q3,9/5/2021
EMP244,PROD_006,43,2021,Q3,9/12/2021
EMP244,PROD_006,54,2021,Q3,9/19/2021
EMP244,PROD_006,37,2021,Q3,9/26/2021
EMP244,PROD_006,22,2021,Q4,10/3/2021
EMP244,PROD_006,31,2021,Q4,10/10/2021
EMP244,PROD_006,23,2021,Q4,10/17/2021
EMP244,PROD_006,22,2021,Q4,10/24/2021
EMP244,PROD_006,21,2021,Q4,10/31/2021
EMP244,PROD_006,24,2021,Q4,11/7/2021
EMP244,PROD_006,15,2021,Q4,11/14/2021
EMP244,PROD_006,25,2021,Q4,11/21/2021
EMP244,PROD_006,26,2021,Q4,11/28/2021
EMP244,PROD_006,27,2021,Q4,12/5/2021
EMP244,PROD_006,17,2021,Q4,12/12/2021
EMP244,PROD_006,12,2021,Q4,12/19/2021
EMP244,PROD_006,14,2021,Q4,12/26/2021
EMP244,PROD_006,28,2020,Q1,12/29/2019
EMP244,PROD_006,39,2020,Q1,1/5/2020
EMP244,PROD_006,22,2020,Q1,1/12/2020
EMP244,PROD_006,39,2020,Q1,1/19/2020
EMP244,PROD_006,43,2020,Q1,1/26/2020
EMP244,PROD_006,50,2020,Q1,2/2/2020
EMP244,PROD_006,65,2020,Q1,2/9/2020
EMP244,PROD_006,61,2020,Q1,2/16/2020
EMP244,PROD_006,50,2020,Q1,2/23/2020
EMP244,PROD_006,57,2020,Q1,3/1/2020
EMP244,PROD_006,49,2020,Q1,3/8/2020
EMP244,PROD_006,34,2020,Q1,3/15/2020
EMP244,PROD_006,49,2020,Q1,3/22/2020
EMP244,PROD_006,51,2020,Q2,3/29/2020
EMP244,PROD_006,25,2020,Q2,4/5/2020
EMP244,PROD_006,65,2020,Q2,4/12/2020
EMP244,PROD_006,72,2020,Q2,4/19/2020
EMP244,PROD_006,56,2020,Q2,4/26/2020
EMP244,PROD_006,77,2020,Q2,5/3/2020
EMP244,PROD_006,73,2020,Q2,5/10/2020
EMP244,PROD_006,103,2020,Q2,5/17/2020
EMP244,PROD_006,54,2020,Q2,5/24/2020
EMP244,PROD_006,58,2020,Q2,5/31/2020
EMP244,PROD_006,56,2020,Q2,6/7/2020
EMP244,PROD_006,35,2020,Q2,6/14/2020
EMP244,PROD_006,30,2020,Q2,6/21/2020
EMP244,PROD_006,23,2020,Q3,6/28/2020
EMP244,PROD_006,39,2020,Q3,7/5/2020
EMP244,PROD_006,29,2020,Q3,7/12/2020
EMP244,PROD_006,27,2020,Q3,7/19/2020
EMP244,PROD_006,27,2020,Q3,7/26/2020
EMP244,PROD_006,22,2020,Q3,8/2/2020
EMP244,PROD_006,60,2020,Q3,8/9/2020
EMP244,PROD_006,44,2020,Q3,8/16/2020
EMP244,PROD_006,35,2020,Q3,8/23/2020
EMP244,PROD_006,47,2020,Q3,8/30/2020
EMP244,PROD_006,39,2020,Q3,9/6/2020
EMP244,PROD_006,57,2020,Q3,9/13/2020
EMP244,PROD_006,40,2020,Q3,9/20/2020
EMP244,PROD_006,21,2020,Q4,9/27/2020
EMP244,PROD_006,19,2020,Q4,10/4/2020
EMP244,PROD_006,29,2020,Q4,10/11/2020
EMP244,PROD_006,21,2020,Q4,10/18/2020
EMP244,PROD_006,17,2020,Q4,10/25/2020
EMP244,PROD_006,25,2020,Q4,11/1/2020
EMP244,PROD_006,21,2020,Q4,11/8/2020
EMP244,PROD_006,24,2020,Q4,11/15/2020
EMP244,PROD_006,28,2020,Q4,11/22/2020
EMP244,PROD_006,22,2020,Q4,11/29/2020
EMP244,PROD_006,29,2020,Q4,12/6/2020
EMP244,PROD_006,19,2020,Q4,12/13/2020
EMP244,PROD_006,11,2020,Q4,12/20/2020
EMP234,PROD_003,27,2021,Q1,1/3/2021
EMP234,PROD_003,29,2021,Q1,1/10/2021
EMP234,PROD_003,39,2021,Q1,1/17/2021
EMP234,PROD_003,50,2021,Q1,1/24/2021
EMP234,PROD_003,47,2021,Q1,1/31/2021
EMP234,PROD_003,55,2021,Q1,2/7/2021
EMP234,PROD_003,42,2021,Q1,2/14/2021
EMP234,PROD_003,77,2021,Q1,2/21/2021
EMP234,PROD_003,63,2021,Q1,2/28/2021
EMP234,PROD_003,52,2021,Q1,3/7/2021
EMP234,PROD_003,61,2021,Q1,3/14/2021
EMP234,PROD_003,55,2021,Q1,3/21/2021
EMP234,PROD_003,39,2021,Q1,3/28/2021
EMP234,PROD_003,36,2021,Q2,4/4/2021
EMP234,PROD_003,35,2021,Q2,4/11/2021
EMP234,PROD_003,68,2021,Q2,4/18/2021
EMP234,PROD_003,54,2021,Q2,4/25/2021
EMP234,PROD_003,54,2021,Q2,5/2/2021
EMP234,PROD_003,70,2021,Q2,5/9/2021
EMP234,PROD_003,62,2021,Q2,5/16/2021
EMP234,PROD_003,70,2021,Q2,5/23/2021
EMP234,PROD_003,70,2021,Q2,5/30/2021
EMP234,PROD_003,60,2021,Q2,6/6/2021
EMP234,PROD_003,42,2021,Q2,6/13/2021
EMP234,PROD_003,47,2021,Q2,6/20/2021
EMP234,PROD_003,28,2021,Q2,6/27/2021
EMP234,PROD_003,28,2021,Q3,7/4/2021
EMP234,PROD_003,26,2021,Q3,7/11/2021
EMP234,PROD_003,25,2021,Q3,7/18/2021
EMP234,PROD_003,26,2021,Q3,7/25/2021
EMP234,PROD_003,22,2021,Q3,8/1/2021
EMP234,PROD_003,17,2021,Q3,8/8/2021
EMP234,PROD_003,28,2021,Q3,8/15/2021
EMP234,PROD_003,32,2021,Q3,8/22/2021
EMP234,PROD_003,40,2021,Q3,8/29/2021
EMP234,PROD_003,32,2021,Q3,9/5/2021
EMP234,PROD_003,46,2021,Q3,9/12/2021
EMP234,PROD_003,68,2021,Q3,9/19/2021
EMP234,PROD_003,81,2021,Q3,9/26/2021
EMP234,PROD_003,30,2021,Q4,10/3/2021
EMP234,PROD_003,22,2021,Q4,10/10/2021
EMP234,PROD_003,22,2021,Q4,10/17/2021
EMP234,PROD_003,15,2021,Q4,10/24/2021
EMP234,PROD_003,13,2021,Q4,10/31/2021
EMP234,PROD_003,18,2021,Q4,11/7/2021
EMP234,PROD_003,25,2021,Q4,11/14/2021
EMP234,PROD_003,26,2021,Q4,11/21/2021
EMP234,PROD_003,25,2021,Q4,11/28/2021
EMP234,PROD_003,27,2021,Q4,12/5/2021
EMP234,PROD_003,23,2021,Q4,12/12/2021
EMP234,PROD_003,10,2021,Q4,12/19/2021
EMP234,PROD_003,8,2021,Q4,12/26/2021
EMP234,PROD_003,27,2020,Q1,12/29/2019
EMP234,PROD_003,33,2020,Q1,1/5/2020
EMP234,PROD_003,29,2020,Q1,1/12/2020
EMP234,PROD_003,48,2020,Q1,1/19/2020
EMP234,PROD_003,38,2020,Q1,1/26/2020
EMP234,PROD_003,53,2020,Q1,2/2/2020
EMP234,PROD_003,61,2020,Q1,2/9/2020
EMP234,PROD_003,78,2020,Q1,2/16/2020
EMP234,PROD_003,56,2020,Q1,2/23/2020
EMP234,PROD_003,48,2020,Q1,3/1/2020
EMP234,PROD_003,71,2020,Q1,3/8/2020
EMP234,PROD_003,43,2020,Q1,3/15/2020
EMP234,PROD_003,43,2020,Q1,3/22/2020
EMP234,PROD_003,44,2020,Q2,3/29/2020
EMP234,PROD_003,37,2020,Q2,4/5/2020
EMP234,PROD_003,73,2020,Q2,4/12/2020
EMP234,PROD_003,72,2020,Q2,4/19/2020
EMP234,PROD_003,57,2020,Q2,4/26/2020
EMP234,PROD_003,98,2020,Q2,5/3/2020
EMP234,PROD_003,77,2020,Q2,5/10/2020
EMP234,PROD_003,58,2020,Q2,5/17/2020
EMP234,PROD_003,63,2020,Q2,5/24/2020
EMP234,PROD_003,87,2020,Q2,5/31/2020
EMP234,PROD_003,59,2020,Q2,6/7/2020
EMP234,PROD_003,49,2020,Q2,6/14/2020
EMP234,PROD_003,30,2020,Q2,6/21/2020
EMP234,PROD_003,31,2020,Q3,6/28/2020
EMP234,PROD_003,34,2020,Q3,7/5/2020
EMP234,PROD_003,28,2020,Q3,7/12/2020
EMP234,PROD_003,23,2020,Q3,7/19/2020
EMP234,PROD_003,27,2020,Q3,7/26/2020
EMP234,PROD_003,25,2020,Q3,8/2/2020
EMP234,PROD_003,45,2020,Q3,8/9/2020
EMP234,PROD_003,45,2020,Q3,8/16/2020
EMP234,PROD_003,33,2020,Q3,8/23/2020
EMP234,PROD_003,31,2020,Q3,8/30/2020
EMP234,PROD_003,30,2020,Q3,9/6/2020
EMP234,PROD_003,52,2020,Q3,9/13/2020
EMP234,PROD_003,38,2020,Q3,9/20/2020
EMP234,PROD_003,26,2020,Q4,9/27/2020
EMP234,PROD_003,31,2020,Q4,10/4/2020
EMP234,PROD_003,27,2020,Q4,10/11/2020
EMP234,PROD_003,17,2020,Q4,10/18/2020
EMP234,PROD_003,17,2020,Q4,10/25/2020
EMP234,PROD_003,19,2020,Q4,11/1/2020
EMP234,PROD_003,23,2020,Q4,11/8/2020
EMP234,PROD_003,16,2020,Q4,11/15/2020
EMP234,PROD_003,27,2020,Q4,11/22/2020
EMP234,PROD_003,22,2020,Q4,11/29/2020
EMP234,PROD_003,17,2020,Q4,12/6/2020
EMP234,PROD_003,16,2020,Q4,12/13/2020
EMP234,PROD_003,8,2020,Q4,12/20/2020
EMP244,PROD_007,26,2021,Q1,1/3/2021
EMP244,PROD_007,26,2021,Q1,1/10/2021
EMP244,PROD_007,41,2021,Q1,1/17/2021
EMP244,PROD_007,46,2021,Q1,1/24/2021
EMP244,PROD_007,35,2021,Q1,1/31/2021
EMP244,PROD_007,34,2021,Q1,2/7/2021
EMP244,PROD_007,59,2021,Q1,2/14/2021
EMP244,PROD_007,73,2021,Q1,2/21/2021
EMP244,PROD_007,78,2021,Q1,2/28/2021
EMP244,PROD_007,44,2021,Q1,3/7/2021
EMP244,PROD_007,60,2021,Q1,3/14/2021
EMP244,PROD_007,56,2021,Q1,3/21/2021
EMP244,PROD_007,28,2021,Q1,3/28/2021
EMP244,PROD_007,39,2021,Q2,4/4/2021
EMP244,PROD_007,41,2021,Q2,4/11/2021
EMP244,PROD_007,57,2021,Q2,4/18/2021
EMP244,PROD_007,67,2021,Q2,4/25/2021
EMP244,PROD_007,50,2021,Q2,5/2/2021
EMP244,PROD_007,67,2021,Q2,5/9/2021
EMP244,PROD_007,64,2021,Q2,5/16/2021
EMP244,PROD_007,78,2021,Q2,5/23/2021
EMP244,PROD_007,65,2021,Q2,5/30/2021
EMP244,PROD_007,42,2021,Q2,6/6/2021
EMP244,PROD_007,52,2021,Q2,6/13/2021
EMP244,PROD_007,55,2021,Q2,6/20/2021
EMP244,PROD_007,31,2021,Q2,6/27/2021
EMP244,PROD_007,31,2021,Q3,7/4/2021
EMP244,PROD_007,28,2021,Q3,7/11/2021
EMP244,PROD_007,29,2021,Q3,7/18/2021
EMP244,PROD_007,23,2021,Q3,7/25/2021
EMP244,PROD_007,21,2021,Q3,8/1/2021
EMP244,PROD_007,41,2021,Q3,8/8/2021
EMP244,PROD_007,34,2021,Q3,8/15/2021
EMP244,PROD_007,32,2021,Q3,8/22/2021
EMP244,PROD_007,40,2021,Q3,8/29/2021
EMP244,PROD_007,25,2021,Q3,9/5/2021
EMP244,PROD_007,43,2021,Q3,9/12/2021
EMP244,PROD_007,54,2021,Q3,9/19/2021
EMP244,PROD_007,53,2021,Q3,9/26/2021
EMP244,PROD_007,21,2021,Q4,10/3/2021
EMP244,PROD_007,19,2021,Q4,10/10/2021
EMP244,PROD_007,22,2021,Q4,10/17/2021
EMP244,PROD_007,23,2021,Q4,10/24/2021
EMP244,PROD_007,17,2021,Q4,10/31/2021
EMP244,PROD_007,16,2021,Q4,11/7/2021
EMP244,PROD_007,25,2021,Q4,11/14/2021
EMP244,PROD_007,28,2021,Q4,11/21/2021
EMP244,PROD_007,18,2021,Q4,11/28/2021
EMP244,PROD_007,22,2021,Q4,12/5/2021
EMP244,PROD_007,30,2021,Q4,12/12/2021
EMP244,PROD_007,11,2021,Q4,12/19/2021
EMP244,PROD_007,12,2021,Q4,12/26/2021
EMP244,PROD_007,27,2020,Q1,12/29/2019
EMP244,PROD_007,26,2020,Q1,1/5/2020
EMP244,PROD_007,40,2020,Q1,1/12/2020
EMP244,PROD_007,36,2020,Q1,1/19/2020
EMP244,PROD_007,40,2020,Q1,1/26/2020
EMP244,PROD_007,44,2020,Q1,2/2/2020
EMP244,PROD_007,61,2020,Q1,2/9/2020
EMP244,PROD_007,76,2020,Q1,2/16/2020
EMP244,PROD_007,77,2020,Q1,2/23/2020
EMP244,PROD_007,70,2020,Q1,3/1/2020
EMP244,PROD_007,59,2020,Q1,3/8/2020
EMP244,PROD_007,47,2020,Q1,3/15/2020
EMP244,PROD_007,38,2020,Q1,3/22/2020
EMP244,PROD_007,46,2020,Q2,3/29/2020
EMP244,PROD_007,48,2020,Q2,4/5/2020
EMP244,PROD_007,61,2020,Q2,4/12/2020
EMP244,PROD_007,54,2020,Q2,4/19/2020
EMP244,PROD_007,61,2020,Q2,4/26/2020
EMP244,PROD_007,84,2020,Q2,5/3/2020
EMP244,PROD_007,77,2020,Q2,5/10/2020
EMP244,PROD_007,73,2020,Q2,5/17/2020
EMP244,PROD_007,77,2020,Q2,5/24/2020
EMP244,PROD_007,67,2020,Q2,5/31/2020
EMP244,PROD_007,67,2020,Q2,6/7/2020
EMP244,PROD_007,46,2020,Q2,6/14/2020
EMP244,PROD_007,46,2020,Q2,6/21/2020
EMP244,PROD_007,25,2020,Q3,6/28/2020
EMP244,PROD_007,29,2020,Q3,7/5/2020
EMP244,PROD_007,30,2020,Q3,7/12/2020
EMP244,PROD_007,30,2020,Q3,7/19/2020
EMP244,PROD_007,22,2020,Q3,7/26/2020
EMP244,PROD_007,17,2020,Q3,8/2/2020
EMP244,PROD_007,44,2020,Q3,8/9/2020
EMP244,PROD_007,23,2020,Q3,8/16/2020
EMP244,PROD_007,42,2020,Q3,8/23/2020
EMP244,PROD_007,28,2020,Q3,8/30/2020
EMP244,PROD_007,27,2020,Q3,9/6/2020
EMP244,PROD_007,52,2020,Q3,9/13/2020
EMP244,PROD_007,44,2020,Q3,9/20/2020
EMP244,PROD_007,33,2020,Q4,9/27/2020
EMP244,PROD_007,16,2020,Q4,10/4/2020
EMP244,PROD_007,31,2020,Q4,10/11/2020
EMP244,PROD_007,12,2020,Q4,10/18/2020
EMP244,PROD_007,19,2020,Q4,10/25/2020
EMP244,PROD_007,12,2020,Q4,11/1/2020
EMP244,PROD_007,25,2020,Q4,11/8/2020
EMP244,PROD_007,25,2020,Q4,11/15/2020
EMP244,PROD_007,27,2020,Q4,11/22/2020
EMP244,PROD_007,25,2020,Q4,11/29/2020
EMP244,PROD_007,18,2020,Q4,12/6/2020
EMP244,PROD_007,16,2020,Q4,12/13/2020
EMP244,PROD_007,8,2020,Q4,12/20/2020
EMP234,PROD_004,19,2021,Q1,1/3/2021
EMP234,PROD_004,32,2021,Q1,1/10/2021
EMP234,PROD_004,41,2021,Q1,1/17/2021
EMP234,PROD_004,55,2021,Q1,1/24/2021
EMP234,PROD_004,21,2021,Q1,1/31/2021
EMP234,PROD_004,45,2021,Q1,2/7/2021
EMP234,PROD_004,62,2021,Q1,2/14/2021
EMP234,PROD_004,65,2021,Q1,2/21/2021
EMP234,PROD_004,61,2021,Q1,2/28/2021
EMP234,PROD_004,46,2021,Q1,3/7/2021
EMP234,PROD_004,52,2021,Q1,3/14/2021
EMP234,PROD_004,24,2021,Q1,3/21/2021
EMP234,PROD_004,45,2021,Q1,3/28/2021
EMP234,PROD_004,52,2021,Q2,4/4/2021
EMP234,PROD_004,50,2021,Q2,4/11/2021
EMP234,PROD_004,59,2021,Q2,4/18/2021
EMP234,PROD_004,57,2021,Q2,4/25/2021
EMP234,PROD_004,54,2021,Q2,5/2/2021
EMP234,PROD_004,74,2021,Q2,5/9/2021
EMP234,PROD_004,58,2021,Q2,5/16/2021
EMP234,PROD_004,78,2021,Q2,5/23/2021
EMP234,PROD_004,65,2021,Q2,5/30/2021
EMP234,PROD_004,60,2021,Q2,6/6/2021
EMP234,PROD_004,55,2021,Q2,6/13/2021
EMP234,PROD_004,40,2021,Q2,6/20/2021
EMP234,PROD_004,28,2021,Q2,6/27/2021
EMP234,PROD_004,26,2021,Q3,7/4/2021
EMP234,PROD_004,36,2021,Q3,7/11/2021
EMP234,PROD_004,24,2021,Q3,7/18/2021
EMP234,PROD_004,29,2021,Q3,7/25/2021
EMP234,PROD_004,23,2021,Q3,8/1/2021
EMP234,PROD_004,28,2021,Q3,8/8/2021
EMP234,PROD_004,40,2021,Q3,8/15/2021
EMP234,PROD_004,34,2021,Q3,8/22/2021
EMP234,PROD_004,36,2021,Q3,8/29/2021
EMP234,PROD_004,38,2021,Q3,9/5/2021
EMP234,PROD_004,34,2021,Q3,9/12/2021
EMP234,PROD_004,54,2021,Q3,9/19/2021
EMP234,PROD_004,48,2021,Q3,9/26/2021
EMP234,PROD_004,23,2021,Q4,10/3/2021
EMP234,PROD_004,25,2021,Q4,10/10/2021
EMP234,PROD_004,23,2021,Q4,10/17/2021
EMP234,PROD_004,17,2021,Q4,10/24/2021
EMP234,PROD_004,15,2021,Q4,10/31/2021
EMP234,PROD_004,19,2021,Q4,11/7/2021
EMP234,PROD_004,20,2021,Q4,11/14/2021
EMP234,PROD_004,23,2021,Q4,11/21/2021
EMP234,PROD_004,27,2021,Q4,11/28/2021
EMP234,PROD_004,24,2021,Q4,12/5/2021
EMP234,PROD_004,20,2021,Q4,12/12/2021
EMP234,PROD_004,14,2021,Q4,12/19/2021
EMP234,PROD_004,9,2021,Q4,12/26/2021
EMP234,PROD_004,27,2020,Q1,12/29/2019
EMP234,PROD_004,33,2020,Q1,1/5/2020
EMP234,PROD_004,31,2020,Q1,1/12/2020
EMP234,PROD_004,26,2020,Q1,1/19/2020
EMP234,PROD_004,46,2020,Q1,1/26/2020
EMP234,PROD_004,63,2020,Q1,2/2/2020
EMP234,PROD_004,65,2020,Q1,2/9/2020
EMP234,PROD_004,61,2020,Q1,2/16/2020
EMP234,PROD_004,64,2020,Q1,2/23/2020
EMP234,PROD_004,58,2020,Q1,3/1/2020
EMP234,PROD_004,50,2020,Q1,3/8/2020
EMP234,PROD_004,54,2020,Q1,3/15/2020
EMP234,PROD_004,42,2020,Q1,3/22/2020
EMP234,PROD_004,43,2020,Q2,3/29/2020
EMP234,PROD_004,57,2020,Q2,4/5/2020
EMP234,PROD_004,68,2020,Q2,4/12/2020
EMP234,PROD_004,72,2020,Q2,4/19/2020
EMP234,PROD_004,75,2020,Q2,4/26/2020
EMP234,PROD_004,54,2020,Q2,5/3/2020
EMP234,PROD_004,67,2020,Q2,5/10/2020
EMP234,PROD_004,79,2020,Q2,5/17/2020
EMP234,PROD_004,47,2020,Q2,5/24/2020
EMP234,PROD_004,65,2020,Q2,5/31/2020
EMP234,PROD_004,54,2020,Q2,6/7/2020
EMP234,PROD_004,33,2020,Q2,6/14/2020
EMP234,PROD_004,25,2020,Q2,6/21/2020
EMP234,PROD_004,26,2020,Q3,6/28/2020
EMP234,PROD_004,35,2020,Q3,7/5/2020
EMP234,PROD_004,23,2020,Q3,7/12/2020
EMP234,PROD_004,25,2020,Q3,7/19/2020
EMP234,PROD_004,16,2020,Q3,7/26/2020
EMP234,PROD_004,28,2020,Q3,8/2/2020
EMP234,PROD_004,27,2020,Q3,8/9/2020
EMP234,PROD_004,23,2020,Q3,8/16/2020
EMP234,PROD_004,46,2020,Q3,8/23/2020
EMP234,PROD_004,34,2020,Q3,8/30/2020
EMP234,PROD_004,50,2020,Q3,9/6/2020
EMP234,PROD_004,50,2020,Q3,9/13/2020
EMP234,PROD_004,36,2020,Q3,9/20/2020
EMP234,PROD_004,27,2020,Q4,9/27/2020
EMP234,PROD_004,37,2020,Q4,10/4/2020
EMP234,PROD_004,25,2020,Q4,10/11/2020
EMP234,PROD_004,21,2020,Q4,10/18/2020
EMP234,PROD_004,17,2020,Q4,10/25/2020
EMP234,PROD_004,16,2020,Q4,11/1/2020
EMP234,PROD_004,23,2020,Q4,11/8/2020
EMP234,PROD_004,16,2020,Q4,11/15/2020
EMP234,PROD_004,29,2020,Q4,11/22/2020
EMP234,PROD_004,18,2020,Q4,11/29/2020
EMP234,PROD_004,24,2020,Q4,12/6/2020
EMP234,PROD_004,15,2020,Q4,12/13/2020
EMP234,PROD_004,12,2020,Q4,12/20/2020
EMP256,PROD_001,20,2021,Q1,1/3/2021
EMP256,PROD_001,24,2021,Q1,1/10/2021
EMP256,PROD_001,32,2021,Q1,1/17/2021
EMP256,PROD_001,35,2021,Q1,1/24/2021
EMP256,PROD_001,24,2021,Q1,1/31/2021
EMP256,PROD_001,47,2021,Q1,2/7/2021
EMP256,PROD_001,69,2021,Q1,2/14/2021
EMP256,PROD_001,51,2021,Q1,2/21/2021
EMP256,PROD_001,44,2021,Q1,2/28/2021
EMP256,PROD_001,49,2021,Q1,3/7/2021
EMP256,PROD_001,64,2021,Q1,3/14/2021
EMP256,PROD_001,49,2021,Q1,3/21/2021
EMP256,PROD_001,38,2021,Q1,3/28/2021
EMP256,PROD_001,50,2021,Q2,4/4/2021
EMP256,PROD_001,41,2021,Q2,4/11/2021
EMP256,PROD_001,56,2021,Q2,4/18/2021
EMP256,PROD_001,52,2021,Q2,4/25/2021
EMP256,PROD_001,54,2021,Q2,5/2/2021
EMP256,PROD_001,87,2021,Q2,5/9/2021
EMP256,PROD_001,50,2021,Q2,5/16/2021
EMP256,PROD_001,66,2021,Q2,5/23/2021
EMP256,PROD_001,54,2021,Q2,5/30/2021
EMP256,PROD_001,70,2021,Q2,6/6/2021
EMP256,PROD_001,52,2021,Q2,6/13/2021
EMP256,PROD_001,48,2021,Q2,6/20/2021
EMP256,PROD_001,24,2021,Q2,6/27/2021
EMP256,PROD_001,22,2021,Q3,7/4/2021
EMP256,PROD_001,32,2021,Q3,7/11/2021
EMP256,PROD_001,30,2021,Q3,7/18/2021
EMP256,PROD_001,30,2021,Q3,7/25/2021
EMP256,PROD_001,17,2021,Q3,8/1/2021
EMP256,PROD_001,23,2021,Q3,8/8/2021
EMP256,PROD_001,40,2021,Q3,8/15/2021
EMP256,PROD_001,31,2021,Q3,8/22/2021
EMP256,PROD_001,45,2021,Q3,8/29/2021
EMP256,PROD_001,38,2021,Q3,9/5/2021
EMP256,PROD_001,34,2021,Q3,9/12/2021
EMP256,PROD_001,39,2021,Q3,9/19/2021
EMP256,PROD_001,42,2021,Q3,9/26/2021
EMP256,PROD_001,30,2021,Q4,10/3/2021
EMP256,PROD_001,32,2021,Q4,10/10/2021
EMP256,PROD_001,25,2021,Q4,10/17/2021
EMP256,PROD_001,23,2021,Q4,10/24/2021
EMP256,PROD_001,15,2021,Q4,10/31/2021
EMP256,PROD_001,25,2021,Q4,11/7/2021
EMP256,PROD_001,23,2021,Q4,11/14/2021
EMP256,PROD_001,23,2021,Q4,11/21/2021
EMP256,PROD_001,28,2021,Q4,11/28/2021
EMP256,PROD_001,24,2021,Q4,12/5/2021
EMP256,PROD_001,20,2021,Q4,12/12/2021
EMP256,PROD_001,14,2021,Q4,12/19/2021
EMP256,PROD_001,9,2021,Q4,12/26/2021
EMP256,PROD_001,24,2020,Q1,12/29/2019
EMP256,PROD_001,24,2020,Q1,1/5/2020
EMP256,PROD_001,37,2020,Q1,1/12/2020
EMP256,PROD_001,32,2020,Q1,1/19/2020
EMP256,PROD_001,43,2020,Q1,1/26/2020
EMP256,PROD_001,57,2020,Q1,2/2/2020
EMP256,PROD_001,48,2020,Q1,2/9/2020
EMP256,PROD_001,51,2020,Q1,2/16/2020
EMP256,PROD_001,58,2020,Q1,2/23/2020
EMP256,PROD_001,51,2020,Q1,3/1/2020
EMP256,PROD_001,56,2020,Q1,3/8/2020
EMP256,PROD_001,46,2020,Q1,3/15/2020
EMP256,PROD_001,44,2020,Q1,3/22/2020
EMP256,PROD_001,40,2020,Q2,3/29/2020
EMP256,PROD_001,54,2020,Q2,4/5/2020
EMP256,PROD_001,51,2020,Q2,4/12/2020
EMP256,PROD_001,73,2020,Q2,4/19/2020
EMP256,PROD_001,51,2020,Q2,4/26/2020
EMP256,PROD_001,58,2020,Q2,5/3/2020
EMP256,PROD_001,77,2020,Q2,5/10/2020
EMP256,PROD_001,71,2020,Q2,5/17/2020
EMP256,PROD_001,51,2020,Q2,5/24/2020
EMP256,PROD_001,77,2020,Q2,5/31/2020
EMP256,PROD_001,63,2020,Q2,6/7/2020
EMP256,PROD_001,52,2020,Q2,6/14/2020
EMP256,PROD_001,34,2020,Q2,6/21/2020
EMP256,PROD_001,27,2020,Q3,6/28/2020
EMP256,PROD_001,28,2020,Q3,7/5/2020
EMP256,PROD_001,30,2020,Q3,7/12/2020
EMP256,PROD_001,30,2020,Q3,7/19/2020
EMP256,PROD_001,25,2020,Q3,7/26/2020
EMP256,PROD_001,24,2020,Q3,8/2/2020
EMP256,PROD_001,37,2020,Q3,8/9/2020
EMP256,PROD_001,31,2020,Q3,8/16/2020
EMP256,PROD_001,31,2020,Q3,8/23/2020
EMP256,PROD_001,33,2020,Q3,8/30/2020
EMP256,PROD_001,32,2020,Q3,9/6/2020
EMP256,PROD_001,66,2020,Q3,9/13/2020
EMP256,PROD_001,48,2020,Q3,9/20/2020
